keyword_tfidf_120,keyword_tfidf_71,director_target_encoded,genre_horror,genre_mystery,language_es,keyword_tfidf_140,popularity,vote_per_popularity,roi,release_year,keyword_tfidf_108,keyword_tfidf_192,collection_id,country_unknown,genre_tv_movie,keyword_tfidf_193,genre_animation,keyword_tfidf_183,genre_comedy,keyword_tfidf_132,certification_US_encoded,revenue_per_runtime,keyword_tfidf_61,language_ru,release_is_weekend,genre_western,country_es,country_gb,country_fi,country_ru,keyword_tfidf_54,keyword_tfidf_17,genre_adventure,budget,language_en,release_day,country_ca,language_hi,revenue,genre_crime,genre_drama,keyword_tfidf_187,keyword_tfidf_67,language_it,language_ja,num_cast,country_fr,company_target_encoded,release_month,country_jp,country_cn,keyword_tfidf_148,language_fr,keyword_tfidf_164,country_be,genre_family,genre_documentary,keyword_tfidf_48,director_count_encoded,keyword_tfidf_153,budget_per_runtime,country_de,genre_action,keyword_tfidf_21,genre_war,budget_revenue_ratio,language_other,country_au,genre_history,country_us,language_pt,keyword_tfidf_31,genre_romance,release_dayofweek,country_in,country_it,genre_unknown,genre_fantasy,keyword_tfidf_146,runtime,genre_music,language_ko,genre_science_fiction,genre_thriller,language_de,num_genres,vote_average
0.0,0.0,7.331020528299327,0,0,0,0.0,0.566789991683423,25.529905228091465,0.0,2020,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2087791402678483,0,15.53827733427679,0,25,0,0,0.0,0,1,0.2978073005300078,0.0,0,0,5,0,8.632328913198165,12,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.2056722685349602,0,0,0.0,1,15.53827733427679,1,0,1,0,0,0.0,0,4,0,0,0,0,0.0,74.54872343733393,0,0,0,0,0,3,7.0
0.0,0.4046711465343315,11.968833741191942,0,0,1,0.1564439911540396,1.6782547684312343,619.433229263602,1.0551044634878015,2001,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.2664505484857899,0.0,0,0,0,0,0,0,0,0.0,0.0,0,15.424948670398354,0,8,0,0,17.330036654695338,0,1,0.0,0.0,0,0,5,0,10.219359970748547,6,0,0,0.0,0,0.0,0,0,0,0.0,3,0.0,0.2371596849726946,0,0,0.0,0,0.8415121563025991,0,0,0,0,0,0.0,1,4,0,0,0,0,0.0,64.04034896223742,0,0,0,0,0,2,7.4
0.0,0.0,10.7343983044521,0,0,0,0.0,2.1414886806505806,3675.9642239450914,1.0299665301780232,2003,0.0,0.0,2344.0,0,0,0.0,0,0.0,0,0.0,0.0,0.2498089789013413,0.0,0,0,0,0,0,0,0,0.0,0.0,1,18.8261458587272,1,15,0,0,20.42026665691664,0,0,0.0,0.0,0,0,5,0,16.302181133771754,5,0,0,0.0,0,0.0,0,0,0,0.1998090951262733,1,0.0,0.230307485824305,0,1,0.0,0,0.8788940940960791,0,0,0,1,0,0.0,0,3,0,0,0,0,0.0,80.7435255799246,0,0,1,1,0,4,7.1
0.0,0.0,9.79253359416493,0,0,0,0.0,0.4656818035967121,17.739184546193627,0.0,2017,0.0,0.0,516335.0,0,0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0,14.508658238524095,0,25,0,0,0.0,0,0,0.0,0.0,0,0,5,0,9.858130393789525,12,0,0,0.0,0,0.0,0,1,0,0.0,3,0.0,0.2570650439079399,0,0,0.0,0,14.508658238524095,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,55.439638847668185,0,0,0,0,0,2,6.0
0.0,0.0,8.631289947655288,0,0,0,0.0,2.0111760841346307,1.6604807757155553,0.9252788911779224,2001,0.0,0.0,-1.0,0,0,0.0,0,1.0,0,0.0,4.0,0.3620649205891874,0.0,0,0,0,0,0,0,0,0.0,0.0,0,16.759949589762293,1,15,0,0,16.432906463791053,1,0,0.0,0.0,0,0,5,0,10.069838272264503,3,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.3692706357616633,0,1,0.0,0,0.961397322045723,0,0,0,1,0,0.0,0,3,0,0,0,0,0.0,44.386629660365394,0,0,0,0,0,2,1.6
0.0,0.0,10.102418727165,0,0,0,0.0,1.352116909318304,503.37633954731854,0.9879964615187262,2017,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.2515544586099499,0.0,0,0,0,0,0,1,0,0.0,0.2021752159674379,0,15.830413711839864,0,8,0,0,16.628389193194035,0,1,0.0,0.0,0,0,5,0,8.970299929532526,9,0,0,0.0,0,0.3272759436416401,0,0,0,0.0,1,0.0,0.2394826765591531,0,0,0.3043793434944955,0,0.8980068194745591,1,0,1,0,0,0.0,0,4,0,0,0,0,0.0,65.10254210988698,0,0,0,0,0,2,6.903
0.0,0.0,9.646432615803644,0,0,0,0.0,0.7284177946418646,2.3142552757788617,0.9186322955749469,2018,0.0,0.0,-1.0,0,0,0.0,0,1.0,0,0.0,0.0,0.1754729213167133,0.0,0,0,0,0,0,0,0,0.0,0.0,0,14.122995993006082,0,15,0,0,13.8924725250259,0,1,0.0,0.0,0,0,5,0,9.646432615803644,3,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.1783846151340431,0,0,0.0,0,0.9483311766580896,1,0,0,0,0,0.0,0,3,0,0,0,0,0.0,78.17160334927802,0,0,0,0,0,1,6.9
0.0,0.0,10.530185911600082,0,0,0,0.0,1.7782181986613876,1161.1758937992574,1.0249610400820028,2017,0.0,0.0,-1.0,0,0,0.0,1,0.0,1,0.0,2.0,0.3537710364667129,0.0,0,1,0,0,0,0,0,0.0,0.0,0,17.72753358339242,1,23,0,0,19.19499229980453,0,0,0.0,0.0,0,0,5,0,17.11667684313483,7,0,0,0.0,0,0.0,0,1,0,0.0,1,0.0,0.3267252120678924,0,0,0.0,0,0.8778182888222248,0,0,0,1,0,0.0,0,6,0,0,0,0,0.0,53.25823575472558,0,0,0,0,0,3,5.4
0.1945172477351199,0.0,12.70736488043902,0,0,0,0.1666493911878558,2.8480208173556343,7015.03481432575,1.105001053247202,2019,0.0,0.0,987044.0,0,0,0.0,0,0.0,0,0.0,0.0,0.2831128580861063,0.0,0,0,0,0,0,0,0,0.0,0.1478797958771638,0,17.822843761378564,1,1,1,0,20.79926218143084,1,1,0.0,0.0,0,0,5,0,16.33411752088755,10,0,0,0.0,0,0.0,0,0,0,0.0,3,0.0,0.2425988091544358,0,0,0.0,0,0.8175893116492958,0,0,0,1,0,0.0,0,1,0,0,0,0,0.0,72.4663283117467,0,0,0,1,0,3,8.131
0.0,0.0,10.250077256246636,1,1,0,0.0,1.6022320121837712,44.192831177836815,1.438027124442979,2019,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.3103198518855771,0.0,0,0,0,0,0,0,0,0.0,0.0,0,11.179422814759526,1,14,1,0,17.514340367683854,0,0,0.0,0.0,0,0,5,0,10.250077256246636,8,0,0,0.0,0,0.0,0,0,0,0.5187193081183591,1,0.0,0.1980775044456438,0,0,0.0,0,0.6038250670962507,0,0,0,0,0,0.0,0,2,0,0,0,0,0.0,55.439638847668185,0,0,0,1,0,3,5.6
0.0,0.0,10.925500885358058,0,0,0,0.0,0.5251426443607836,0.6556763747296038,1.0059881290261452,2004,0.0,0.0,-1.0,0,0,0.0,0,0.0,1,0.0,0.0,0.1229661277707723,0.0,0,0,0,0,0,0,0,0.0,0.0,0,16.349207451286784,0,7,0,0,17.453096744006448,0,0,0.0,0.0,0,0,5,0,12.153614117686464,7,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.1151886545919814,0,0,0.0,0,0.8859871965174081,1,0,0,0,0,0.0,0,2,0,0,0,0,0.0,140.9341818792707,0,0,0,0,0,1,7.0
0.0,0.0,7.331020528299327,0,0,1,0.0,0.928377393009302,0.5185706924511618,0.0,2001,0.0,0.0,-1.0,0,0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,10.308985993422082,0,13,0,0,0.0,0,1,0.0,0.0,0,0,5,0,7.331020528299327,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.3360235175585848,0,0,0.0,0,10.308985993422082,0,0,0,0,0,0.0,1,5,0,0,0,0,0.0,29.67935860062157,0,0,0,0,0,2,2.0
0.0,0.0,7.331020528299327,0,0,0,0.0,0.8641971173158354,3.2185437603503546,0.0,2002,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,4.110873864173311,0,1,0,0,0.0,0,0,0.0,0.0,0,1,4,0,7.331020528299327,1,1,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.1279954924981129,0,0,0.0,0,4.110873864173311,0,0,0,0,0,0.0,0,1,0,0,0,1,0.0,31.117333071193265,0,0,1,0,0,2,5.7
0.0,0.0,10.20783942095174,1,0,0,0.0,2.0018853234609613,64.95917697987836,0.9216864185052888,2000,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,4.0,0.2866025106645644,0.6600411276744822,0,0,0,0,0,0,0,0.0,0.0,0,17.72753358339242,1,13,0,0,17.26091335591448,0,1,0.0,0.0,0,0,5,0,16.090181446994247,10,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.2943503352416587,0,0,0.0,0,0.970791177739787,0,0,0,1,0,0.0,0,4,0,0,0,0,0.0,59.22596702272581,0,0,0,1,0,3,5.0
0.0,0.0,10.36318784666251,0,0,0,0.0,3.181119958303092,2673.44637596492,1.0013433188869498,2016,0.0,0.0,382685.0,0,0,0.0,0,0.0,0,0.0,3.0,0.2545804726463688,0.0,0,0,0,0,0,0,0,0.0,0.0,0,18.603002309079653,1,2,0,0,19.62933539232236,1,0,0.0,0.0,0,0,5,0,14.462542467973153,6,0,0,0.0,0,0.0,0,0,0,0.2493193384718432,3,0.0,0.2412695603713292,0,0,0.0,0,0.901774194625928,0,0,0,1,0,0.0,0,3,0,0,0,0,0.0,76.10463881331921,0,0,0,1,0,2,6.826
0.0,0.0,10.725219194927933,0,0,0,0.0,1.43551300490739,268.9371802491797,0.9408688892293218,2020,0.0,0.0,-1.0,0,0,0.0,0,0.0,1,0.0,4.0,0.325158800284728,0.0,0,0,0,0,0,0,0,0.0,0.0,0,17.182806422433504,1,9,0,0,17.10763688174679,0,0,0.0,0.0,0,0,5,0,10.18229334192379,1,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.3265875211441078,0,0,0.0,0,0.9489259440448824,0,0,0,1,0,0.0,0,3,0,0,0,0,0.0,51.613175060205485,0,0,0,0,0,1,6.229
0.0,0.0,10.60361565471108,0,0,0,0.0,0.4879049403814223,2.6883437855745043,2.068564505167415,2017,0.0,0.0,-1.0,1,0,0.0,0,0.0,0,0.0,0.0,1.338503470873306,0.0,1,0,0,0,0,0,0,0.0,0.0,0,8.006700845440367,0,9,0,0,18.63094167753929,0,1,0.0,0.0,0,0,3,0,10.436177474555874,6,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.5752257216706411,0,0,0.0,0,0.4078612721162133,0,0,0,0,0,0.0,1,4,0,0,0,1,0.0,12.91923299637284,1,0,0,0,0,5,6.0
0.0,0.0,9.952808357295016,0,1,0,0.0,1.6956523052495316,37.09677238613427,0.748956882783993,2000,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.1968585189418995,0.0,0,0,0,0,0,0,0,0.0,0.2020948469079212,0,15.955576839107596,1,24,1,0,12.698995975222497,0,1,0.0,0.0,0,0,5,0,9.447519857503076,3,0,0,0.0,0,0.0,0,0,0,0.2936592166117477,2,0.0,0.2473416978427985,0,0,0.0,0,1.164726003859451,0,0,0,1,0,0.0,1,4,0,0,0,0,0.0,63.50823689763942,0,0,0,0,0,3,6.105
0.0,0.0,9.980179232406677,0,0,0,0.0,0.918288734536828,6.776873452858418,0.9590658702103364,2002,0.0,0.0,-1.0,0,0,0.0,0,1.0,0,0.0,0.0,0.1719978177131562,0.0,0,0,0,0,0,0,0,0.0,0.0,0,15.573368647930426,0,10,0,1,15.894952224644102,0,1,0.0,0.0,0,0,5,0,9.980179232406677,5,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.1685179913742392,0,0,0.0,0,0.9217764241566824,0,0,0,0,0,0.0,1,4,1,0,0,0,0.0,91.41368545240724,0,0,0,0,0,2,4.6
0.0,0.0,7.331020528299327,0,0,0,0.0,1.8142545470554257,2.8426710754968685,0.0,2017,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,14.914123179965662,1,21,0,0,0.0,0,0,0.0,0.0,0,0,5,0,7.331020528299327,11,0,0,0.0,0,0.0,0,1,0,0.0,1,0.0,0.2521490106237337,0,0,0.0,0,14.914123179965662,0,0,0,1,0,1.0,0,1,0,0,0,0,0.0,58.14805353815599,0,0,0,0,0,1,4.9
0.0,0.0,9.073412338854936,0,0,0,0.0,2.0163952399622005,465.7877659353442,0.6187854646954395,2016,0.0,0.0,-1.0,0,0,0.0,0,0.0,1,0.0,4.0,0.1767488571131021,0.0,0,0,0,0,0,0,0,0.0,0.0,0,15.894952224644102,1,29,0,0,10.45435086333365,1,0,0.0,0.0,0,0,5,0,9.17182873798239,2,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.2687316196194078,0,0,0.0,0,1.387678133339288,0,0,0,1,0,0.0,1,0,0,0,0,0,0.0,58.14805353815599,0,0,0,0,0,3,6.455
0.0,0.0,6.283731881399423,1,1,0,0.0,1.7915427790857752,12.537869833921167,0.0,2017,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,16.266514038625196,0,4,0,0,0.0,0,1,0.0,0.0,0,0,5,0,7.331020528299327,2,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.2403059136280542,0,0,0.0,0,16.266514038625196,1,0,0,0,0,0.0,0,5,0,0,0,0,0.0,66.69086034146676,0,0,0,0,0,3,5.6
0.0,0.1784437532618271,10.041583364777155,0,0,0,0.0,1.5864149052765606,1089.925670567758,1.0283581060209404,2000,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,2.0,0.2724982100531979,0.0,0,0,0,0,0,0,0,0.0,0.1224314810462071,0,17.216707972959764,1,29,0,0,18.733299309009467,0,1,0.0,0.0,0,0,5,0,12.986678378079809,9,0,0,0.0,0,0.3963777488660576,0,0,0,0.0,3,0.0,0.250437577932887,0,0,0.0,0,0.8724698137578685,0,0,0,1,0,0.0,0,4,0,0,0,0,0.3523007948872718,67.74650407924624,0,0,0,0,0,1,7.6
0.0,0.0,7.827133105916906,0,1,0,0.0,1.7635143037877528,3.256722785065501,0.0,2016,0.0,0.0,-1.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,14.899488242897906,1,23,0,0,0.0,0,0,0.0,0.0,0,0,5,0,4.35310158480634,10,0,0,0.0,0,0.0,0,0,0,0.0,3,0.0,0.2831893005097745,0,0,0.0,0,14.899488242897906,0,0,0,1,0,0.0,0,6,0,0,0,0,0.0,51.613175060205485,0,0,0,1,0,3,5.2
0.0,0.0,6.283731881399423,0,0,0,0.0,1.9693894823659492,11.113395597301796,0.0,2016,0.0,0.0,-1.0,0,1,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,15.956612661683254,1,4,0,0,0.0,0,0,0.0,0.0,0,0,5,0,4.887347018866218,6,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.2940864633677943,0,0,0.0,0,15.956612661683254,0,0,0,1,0,0.0,1,5,0,0,0,0,0.0,53.25823575472558,0,0,0,0,0,2,5.167
0.0,0.0,7.331020528299327,1,0,0,0.0,1.2380553396230938,2.2340823801265075,0.0,2018,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,10.064798252418376,1,1,0,0,0.0,0,0,0.0,0.542755033550544,0,0,5,0,7.331020528299327,2,0,0,0.0,0,0.0,0,0,0,0.0,1,0.5863288112556438,0.631974871758367,0,0,0.0,0,10.064798252418376,0,0,0,0,0,0.0,0,3,0,0,0,0,0.0,14.925946904209528,0,0,1,0,0,2,5.0
0.0,0.0,10.078211624080533,0,0,1,0.0,2.3853256965330254,23.63140423443732,0.9453661681530492,2005,0.0,0.0,-1.0,0,0,0.0,0,1.0,1,0.0,0.0,0.2255494346593063,0.0,0,0,0,1,0,0,0,0.0,0.0,0,14.77102238760702,0,28,0,0,14.909391002428002,0,1,0.0,0.0,0,0,5,0,9.815919028703991,7,0,0,0.0,0,0.0,0,0,0,0.0,4,0.0,0.2234561926990961,0,0,0.0,0,0.9284467510637427,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,65.10254210988698,0,0,0,0,0,3,7.8
0.5213215397487989,0.0,7.331020528299327,1,0,0,0.0,1.7115792521005269,23.23369304112982,0.0,2000,0.0,0.0,-1.0,0,0,0.0,0,0.0,1,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,15.642999505176023,1,21,0,0,0.0,0,0,0.0,0.0,0,0,5,0,7.331020528299327,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.3103329948603471,0,1,0.0,0,15.642999505176023,0,0,0,1,0,0.0,0,4,0,0,0,0,0.5702258745609722,49.40714253479726,0,0,0,0,0,3,5.389
0.0,0.0,9.773976366657566,0,0,0,0.0,1.956694643919554,128.18367996824222,1.026682778398154,2003,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.2376667209629077,0.0,0,0,0,0,0,0,0,0.0,0.1858745893145496,0,14.914123179965662,0,16,0,0,16.338756202177613,0,1,0.0,0.0,0,0,5,0,10.054146561995596,9,0,0,0.0,0,0.0,0,0,0,0.0,3,0.0,0.2169437323354462,0,0,0.0,0,0.8601610753424496,1,0,0,0,0,0.0,0,1,0,0,0,0,0.8022907793643367,67.74650407924624,0,0,0,0,0,1,7.3
0.0,0.0,9.806837186678154,0,0,0,0.0,2.0555457990042814,29.45463950477474,0.8477101256988085,2017,0.1224104566901986,0.0,-1.0,0,0,0.0,0,0.0,1,0.0,2.0,0.1864155527303241,0.0,0,0,0,0,0,0,0,0.0,0.2732270658384884,0,16.52356082573315,1,16,0,0,14.854899950272966,0,1,0.0,0.0,0,0,5,0,9.806837186678154,2,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.2073557368082829,0,0,0.0,0,1.0421737682077692,0,0,1,1,0,0.0,1,3,0,0,0,0,0.0,78.68702038376934,1,0,0,0,0,5,8.011
0.0,0.0,6.753677017752871,0,0,0,0.0,1.6352031203201267,9.866412118107046,0.5731308306630547,2001,0.0,0.0,-1.0,0,0,0.0,0,0.0,1,0.0,3.0,0.163836046801606,0.0,0,1,0,0,0,0,0,0.0,0.0,0,16.52356082573315,1,14,0,0,10.043292972227004,0,1,0.380985231949455,0.0,0,0,5,0,9.004902690337161,10,0,0,0.0,0,0.0,0,0,0,0.0,3,0.0,0.2695485327631257,1,1,0.0,1,1.496253053078333,0,0,1,1,0,0.0,0,6,0,0,0,0,0.0,60.300874674965314,0,0,0,0,0,5,4.8
0.0,0.0,7.904364869885934,0,0,0,0.0,1.831957268979282,7.7684787976795375,0.0,2018,0.0,0.0,-1.0,0,0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,15.48752545367658,1,16,0,0,0.0,0,0,0.0,0.0,0,0,5,0,7.904364869885934,8,0,0,0.0,0,0.0,0,0,0,0.0,3,0.0,0.2974763735618463,0,0,0.0,0,15.48752545367658,0,0,0,1,0,0.0,0,3,0,0,0,0,0.0,51.06304375784879,0,0,1,0,0,1,3.9
0.0,0.0,10.043681064067108,0,0,0,0.0,1.6611191315691156,209.68621561522428,0.913802777429718,2018,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,4.0,0.224738834075298,0.0,0,0,0,0,1,0,0,0.0,0.0,0,16.811242881518265,1,15,0,0,16.275963214606683,0,1,0.0,0.634943446001657,0,0,5,0,14.572470548760393,3,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.2321299867007821,0,0,0.0,0,0.973100178130994,0,1,0,1,0,0.0,0,3,0,1,0,0,0.0,71.42167683914153,0,0,0,0,0,1,6.287
0.0,0.0,7.331020528299327,0,0,0,0.5776880231563883,2.429191311860026,100.3151964167934,0.0,2019,0.0,0.3999458650632487,-1.0,0,0,0.2154449976912124,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,16.759949589762293,0,27,0,0,0.0,0,1,0.0,0.0,0,0,5,0,9.503667069433742,3,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.2203287667093478,0,0,0.0,0,16.759949589762293,1,0,0,0,0,0.0,0,2,0,0,0,0,0.0,75.06791360054949,0,0,0,0,0,1,6.904
0.0,0.0,7.331020528299327,0,0,0,0.0,1.773646413801128,2.5237535560298365,0.0,2019,0.0,0.3328991988061781,-1.0,0,0,0.3586558751238058,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,15.485192788494478,0,11,0,0,0.0,0,1,0.0,0.0,0,0,5,0,7.331020528299327,10,0,0,0.0,0,0.0,1,0,0,0.0,1,0.0,0.2691888406574244,0,0,0.0,0,15.485192788494478,1,0,0,0,0,0.0,0,4,0,0,0,0,0.0,56.52538905652954,0,0,0,0,0,1,5.3
0.0,0.0,10.601679412660328,1,0,0,0.0,0.2070141693843261,2.485472064947042,1.605197645036891,2004,0.0,0.0,-1.0,0,0,0.0,0,1.0,0,0.0,0.0,0.3379532654682363,0.0,0,0,0,0,0,0,0,0.0,0.0,0,11.225256725762891,1,7,0,0,19.62395330616601,0,0,0.0,0.0,0,0,5,0,5.512183857489996,4,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.1933153889537062,0,1,0.0,0,0.5442824932311519,0,0,0,1,0,0.0,0,2,0,0,0,0,0.0,57.067062257785565,0,0,0,0,0,2,2.0
0.0,0.0,6.283731881399423,0,0,0,0.0,1.7034381437212904,62.88288873737445,0.0,2018,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3170756794657715,0,16.41800035459511,0,30,0,0,0.0,0,1,0.0,0.0,0,0,5,0,7.392428900963192,8,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.1748049143575257,0,0,0.0,0,16.41800035459511,1,0,0,0,0,0.0,0,3,0,0,0,0,0.0,92.9218466193441,0,0,0,0,0,1,6.8
0.0,0.0,11.86465424380922,0,0,0,0.0,2.0535851271346086,2291.4049252544573,0.988914524925743,2003,0.0,0.0,528.0,0,0,0.0,0,0.0,0,0.0,4.0,0.2985152224105769,0.0,0,0,0,0,1,0,0,0.0,0.0,0,19.11382792951231,1,2,0,0,19.89085659135181,0,0,0.0,0.0,0,0,5,0,13.331351727219811,7,0,0,0.0,0,0.0,0,0,0,0.0,3,0.0,0.2868538400692422,1,1,0.0,0,0.9149374917170636,0,0,0,1,0,0.0,0,2,0,0,0,0,0.0,65.6326374605915,0,0,1,1,0,3,6.2
0.0,0.0,8.690252496620104,0,0,0,0.0,2.059200568324058,196.1296706769056,0.0,2020,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0,15.962691083990904,0,15,0,0,0.0,0,1,0.0,0.0,1,0,5,0,7.331020528299327,6,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.2627007055533471,0,0,0.0,0,15.962691083990904,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,59.763792203631255,0,0,0,0,0,1,6.7
0.0,0.0,8.896255719444074,0,0,0,0.0,2.14785924779089,187.1112885410456,0.5572356010308894,2021,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,3.0,0.1617338777218628,0.0,0,0,0,0,1,0,0,0.0,0.0,0,15.853573478604588,1,12,1,0,9.391411146868483,0,0,0.0,0.0,0,0,5,0,9.1367502508405,11,0,0,0.0,0,0.0,0,0,0,0.433729064753642,1,0.0,0.2730217934605252,0,1,0.0,0,1.5256420186378783,0,0,0,1,0,0.0,0,4,0,0,0,0,0.0,57.067062257785565,0,0,1,1,0,3,5.2
0.0,0.0,7.331020528299327,1,0,0,0.0,0.7795542083006841,0.5619384873669631,0.0,2017,0.0,0.0,-1.0,1,0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,9.90353755128617,1,4,0,0,0.0,0,0,0.0,0.0,0,0,4,0,7.331020528299327,9,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,1.3075804521872127,0,0,0.0,0,9.90353755128617,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,6.573941270474295,0,0,0,0,0,1,10.0
0.0,0.0,7.331020528299327,0,0,0,0.0,1.2584041698139734,3.5423243133043663,0.0,2016,0.0,0.0,-1.0,0,0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,13.815511557963774,1,24,0,0,0.0,0,1,0.0,0.0,0,0,5,0,7.331020528299327,9,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.2495999605759199,0,0,0.0,0,13.815511557963774,0,0,0,1,0,0.0,1,5,0,0,0,0,0.0,54.35061594595709,0,0,0,0,0,2,7.2
0.0,0.0,11.46364405002966,1,0,0,0.0,1.6881012076170678,2889.028128105473,1.1037979582082638,2016,0.0,0.0,748919.0,0,0,0.0,0,0.0,0,0.0,0.0,0.3378413560933599,0.0,0,0,0,0,0,0,0,0.0,0.0,0,16.108045416114916,1,8,0,0,18.88382559924189,1,0,0.0,0.0,0,0,5,0,12.452568964959946,6,0,0,0.0,0,0.0,0,0,0,0.0,2,0.0,0.2881812204203033,0,0,0.0,0,0.8101079611525593,0,0,0,1,0,0.0,0,2,0,0,0,0,0.0,54.89554167555344,0,0,0,1,0,3,7.0
0.0,1.0,10.619414529199238,0,0,0,0.0,1.8387384704220493,78.55602138891135,0.9866516886257294,2019,0.0,0.0,-1.0,0,0,0.0,0,0.0,1,0.0,0.0,0.3163293880906644,0.0,0,0,0,0,0,0,0,0.0,0.0,0,18.997294113874336,0,28,0,0,19.730364005399476,0,1,0.0,0.0,1,0,5,0,10.619414529199238,2,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.3045763585900238,0,0,0.0,0,0.9163994471552096,0,0,0,0,0,0.0,0,3,0,1,0,0,0.0,61.37284535746162,0,0,0,0,0,2,6.9
0.0,0.0,7.331020528299327,1,1,0,0.0,0.9744086852088036,2.532403771041569,0.0,2019,0.0,0.0,-1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,8.853808274977197,1,1,0,0,0.0,0,0,0.0,0.0,0,0,5,0,7.331020528299327,12,0,0,0.0,0,0.0,0,0,0,0.0,1,0.0,0.1858944739998109,0,0,0.0,0,8.853808274977197,0,0,0,0,0,0.0,0,6,0,0,0,0,0.0,46.62814130228637,0,0,0,1,0,3,5.6
